time,当日净买额(亿),买入成交额(亿),卖出成交额(亿),历史累计净买额(亿),当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2020-03-27,4.9494000000000105,113.0339,108.0845,1.28090343,28.96,811.04,2372314296213.86,李宁,13.22,23484.28,0.56,02331.HK
2020-03-30,38.5549,121.2784,82.7235,1.2847589199999998,49.1,790.9,2347429798428.87,雅迪控股,20.0,23175.11,-1.32,01585.HK
2020-03-31,18.276,100.184,81.908,1.28658652,31.1,808.9,2392022103223.98,中粮家佳康,14.52,23603.48,1.85,01610.HK
2020-04-01,29.932,131.89790000000002,101.9659,1.28957972,40.05,799.95,2343241112546.28,第一太平,6.25,23085.79,-2.19,00142.HK
2020-04-07,-4.66570000000001,130.5764,135.2421,1.28911315,18.43,821.57,2436046856571.95,五矿资源,21.43,24253.29,2.12,01208.HK
2020-04-08,23.4933,100.3408,76.8475,1.29146248,33.54,806.46,2406610609618.18,康哲药业,5.76,23970.37,-1.17,00867.HK
2020-04-09,-5.650800000000009,80.6283,86.2791,1.2908973999999998,8.19,831.81,2442399411903.63,波司登,13.79,24300.33,1.38,03998.HK
2020-04-14,5.1738,102.5921,97.4183,1.29141478,21.37,818.63,2462922791466.58,JS环球生活,14.88,24435.4,0.56,01691.HK
2020-04-15,15.624,114.4766,98.8526,1.2929771799999998,27.59,812.41,2434255941970.18,中国东方教育,8.65,24145.34,-1.19,00667.HK
2020-04-16,-0.569,85.5718,86.1408,1.29292028,11.89,828.11,2429586612938.29,中粮家佳康,11.0,24006.45,-0.58,01610.HK
2020-04-17,40.1888,120.6085,80.4197,1.29693916,60.89,779.11,2459313670754.95,中粮家佳康,11.21,24380.0,1.56,01610.HK
2020-04-20,26.3831,79.9641,53.581,1.29957747,36.03,803.97,2470560744301.02,平安好医生,8.96,24330.02,-0.21,01833.HK
2020-04-21,30.6551,100.8128,70.1577,1.30264298,40.45,799.55,2424647413102.97,辽港股份,4.62,23793.55,-2.2,02880.HK
2020-04-22,9.6826,83.1534,73.4708,1.30361124,27.85,812.15,2446774787756.69,阿里健康,10.89,23893.36,0.42,00241.HK
2020-04-23,11.3919,81.3893,69.9974,1.30475043,24.37,815.63,2459804393961.27,JS环球生活,10.06,23977.32,0.35,01691.HK
2020-04-24,4.8321,69.8783,65.0462,1.3052336399999998,15.49,824.51,2439618182654.68,第一拖拉机股份,12.08,23831.33,-0.61,00038.HK
2020-04-27,8.3332,80.6749,72.3417,1.30606696,19.8,820.2,2491483641409.11,越秀交通基建,11.23,24280.14,1.88,01052.HK
2020-05-06,2.3721,151.9582,149.58610000000002,1.30630417,19.53,820.47,2498458490501.79,中国软件国际,15.59,24137.48,1.13,00354.HK
2020-05-07,11.6259,93.7087,82.0828,1.30746676,23.44,816.56,2495454376887.49,雅迪控股,10.93,23980.63,-0.65,01585.HK
2020-05-08,4.21420000000001,108.0243,103.8101,1.30788818,18.2,821.8,2533256875595.02,心动公司,16.97,24230.17,1.04,02400.HK
2020-05-11,-16.3698,100.7718,117.1416,1.3062512,-3.23,843.23,2563207295113.13,敏华控股,8.65,24602.06,1.53,01999.HK
2020-05-12,18.279,86.97139999999999,68.69239999999999,1.3080791,28.26,811.74,2542382518207.0,微创医疗,10.22,24245.68,-1.45,00853.HK
2020-05-13,33.9427,100.3953,66.4526,1.31147337,43.55,796.45,2548878811009.5,联想控股,13.32,24180.3,-0.27,03396.HK
2020-05-14,40.7635,132.9745,92.211,1.31554972,50.69,789.31,2526544495469.81,中芯国际,9.66,23829.74,-1.45,00981.HK
2020-05-15,20.777,96.1961,75.4191,1.31762742,30.6,809.4,2533750349621.25,敏华控股,19.31,23797.47,-0.14,01999.HK
2020-05-18,13.5342,119.3252,105.791,1.3189808400000005,25.18,814.82,2552497643693.07,阅文集团,13.58,23934.77,0.58,00772.HK
2020-05-19,12.2409,108.747,96.5061,1.3202049299999998,23.12,816.88,2598828996356.46,心动公司,14.94,24388.13,1.89,02400.HK
2020-05-20,8.1724,95.2624,87.09,1.32102217,18.61,821.39,2606557451843.88,中国民航信息网络,9.85,24399.95,0.05,00696.HK
2020-05-21,1.1155,106.3062,105.1907,1.32113372,12.41,827.59,2583784727586.99,易鑫集团,8.51,24280.03,-0.49,02858.HK
2020-05-22,44.1364,168.0911,123.9547,1.32554736,56.06,783.94,2468432734779.33,VITASOY INT'L,4.91,22930.14,-5.56,00345.HK
2020-05-25,27.2133,101.9564,74.7431,1.3282686899999998,37.85,802.15,2494088608275.37,微盟集团,13.51,22952.24,0.1,02013.HK
2020-05-26,42.1067,109.3682,67.2615,1.33247936,50.4,789.6,2542815555429.32,美团-W,10.41,23384.66,1.88,03690.HK
2020-05-27,5.5875,87.6018,82.0143,1.33303811,15.98,824.02,2526569348904.32,北京北辰实业股份,6.78,23301.36,-0.36,00588.HK
2020-05-28,-15.4969,81.7525,97.2494,1.33148842,-3.19,843.19,2520041429236.91,中远海能,5.18,23132.76,-0.72,01138.HK
2020-05-29,11.4156,71.1519,59.7363,1.33262998,21.52,818.48,2534343172899.9,海信家电,16.38,22961.47,-0.74,00921.HK
2020-06-01,17.505,106.5475,89.0425,1.33438048,29.55,810.45,2610433827545.57,FIT HON TENG,23.15,23732.52,3.36,06088.HK
2020-06-02,4.4628,77.3489,72.8861,1.33482676,15.51,824.49,2634685085043.67,中创智领,10.95,23995.94,1.11,00564.HK
2020-06-03,11.317,101.1982,89.8812,1.33595846,21.8,818.2,2667574193542.03,中烟香港,13.32,24325.62,1.37,06055.HK
2020-06-04,6.39589999999999,85.8044,79.4085,1.33659805,16.98,823.02,2678159015288.89,中粮家佳康,11.63,24366.3,0.17,01610.HK
2020-06-05,-4.8631,84.9777,89.8408,1.33611174,8.55,831.45,2705469642734.81,中国南方航空股份,10.72,24770.41,1.66,01055.HK
2020-06-08,4.8721,102.4243,97.5522,1.33659895,15.77,824.23,2692021033485.33,第一太平,22.67,24776.77,0.03,00142.HK
2020-06-09,7.1770000000000005,97.1915,90.01450000000001,1.33731665,16.95,823.05,2706805383045.9,联邦制药,12.27,25057.22,1.13,03933.HK
2020-06-10,9.9075,91.6659,81.7584,1.3383074,21.13,818.87,2718071764485.94,微盟集团,14.46,25049.73,-0.03,02013.HK
2020-06-11,4.43549999999999,98.5561,94.1206,1.33875095,14.31,825.69,2670602226424.39,雅迪控股,3.54,24480.15,-2.27,01585.HK
2020-06-12,17.761400000000002,94.6895,76.9281,1.34052709,30.16,809.84,2662730015435.51,平安好医生,8.47,24301.38,-0.73,01833.HK
2020-06-15,22.4867,95.4622,72.9755,1.34277576,31.28,808.72,2615044615883.93,中远海控,7.62,23776.95,-2.16,01919.HK
2020-06-16,20.2549,108.1667,87.9118,1.3448012500000002,29.74,810.26,2690128030920.58,赣锋锂业,16.69,24344.09,2.39,01772.HK
2020-06-17,24.2144,100.8298,76.6154,1.34722269,34.34,805.66,2707016756124.31,先健科技,13.83,24481.41,0.56,01302.HK
2020-06-18,23.812,113.0079,89.1959,1.34960389,35.04,804.96,2725554146656.99,中兴通讯,21.98,24464.94,-0.07,00763.HK
2020-06-19,21.2324,110.2268,88.9944,1.3517271299999998,32.46,807.54,2755098252506.3,大麦娱乐,9.0,24643.89,0.73,01060.HK
2020-06-22,7.773300000000001,138.1028,130.3295,1.35250446,21.74,818.26,2732672762811.86,FIT HON TENG,12.78,24511.34,-0.54,06088.HK
2020-06-29,5.68510000000001,172.48669999999998,166.8016,1.35307297,22.55,817.45,2736704208944.98,福莱特玻璃,9.19,24301.28,-1.01,06865.HK
2020-06-30,52.1907,167.9479,115.7572,1.35829204,62.8,777.2,2746229859564.17,先健科技,14.55,24427.19,0.52,01302.HK
2020-07-02,50.8428,210.3223,159.4795,1.3633763200000002,66.11,773.89,2844906585618.46,光大证券,26.96,25124.19,2.85,06178.HK
2020-07-03,34.1709,210.9895,176.8186,1.36679341,50.03,789.97,2917691306515.55,光大证券,26.16,25373.12,0.99,06178.HK
2020-07-06,90.2567,345.9589,255.7022,1.37581908,111.88,728.12,3069095657088.47,光大证券,30.43,26339.16,3.81,06178.HK
2020-07-07,41.1935,320.6017,279.4082,1.37993843,61.23,778.77,3027667962227.7,华宝国际,26.58,25975.66,-1.38,00336.HK
2020-07-08,87.96690000000001,265.0659,177.09900000000002,1.38873512,103.25,736.75,3116347482950.51,中船防务,55.78,26129.18,0.59,00317.HK
2020-07-09,74.5009,267.91810000000004,193.4172,1.39618521,90.4,749.6,3152358621371.54,中铝国际,30.0,26210.16,0.31,02068.HK
2020-07-10,28.2996,207.083,178.7834,1.3990151699999998,34.82,805.18,3114935722923.99,FIT HON TENG,10.51,25727.41,-1.84,06088.HK
2020-07-13,61.9112,250.9808,189.0696,1.4052062900000002,78.24,761.76,3156021556578.92,五矿资源,16.5,25772.12,0.17,01208.HK
2020-07-14,65.6855,215.3513,149.6658,1.41177484,80.68,759.32,3098289898631.22,华宝国际,25.15,25477.89,-1.14,00336.HK
2020-07-15,20.5256,202.3499,181.8243,1.4138274,39.05,800.95,3103608949706.95,德昌电机控股,12.6,25481.58,0.01,00179.HK
2020-07-16,4.06719999999999,245.6864,241.6192,1.41423412,21.81,818.19,2979473731514.4,合生创展集团,7.36,24970.69,-2.0,00754.HK
2020-07-17,18.6518,130.3708,111.719,1.4160993,31.0,809.0,3023494837784.91,微盟集团,11.26,25089.17,0.47,02013.HK
2020-07-20,45.2704,185.0318,139.76139999999998,1.42062634,59.88,780.12,3044919647024.47,中船防务,22.43,25057.99,-0.12,00317.HK
2020-07-21,51.169,173.1923,122.0233,1.42574324,61.94,778.06,3122534802930.38,金蝶国际,14.36,25635.66,2.31,00268.HK
2020-07-22,33.8206,168.5085,134.6879,1.4291253000000002,42.76,797.24,3053656086458.46,昆仑能源,9.35,25057.94,-2.25,00135.HK
2020-07-23,36.2097,165.75369999999998,129.54399999999998,1.43274627,50.68,789.32,3110736177241.09,第一拖拉机股份,20.91,25263.0,0.82,00038.HK
2020-07-24,-12.3243,174.8888,187.21310000000005,1.4315138400000005,11.37,828.63,3004120685448.76,第一拖拉机股份,9.12,24705.33,-2.21,00038.HK
2020-07-27,18.4953,139.8541,121.3588,1.43336337,31.86,808.14,2994693313364.48,思摩尔国际,12.53,24603.26,-0.41,06969.HK
2020-07-28,38.6255,137.3632,98.7377,1.43722592,47.3,792.7,3033170133938.37,比亚迪电子,11.9,24772.76,0.69,00285.HK
2020-07-29,36.6115,129.94469999999998,93.3332,1.44088707,47.67,792.33,3064565237883.58,华虹宏力,13.3,24883.14,0.45,01347.HK
2020-07-30,55.7824,146.5435,90.7611,1.4464653100000002,62.29,777.71,3057572152500.46,金风科技,16.75,24710.59,-0.69,02208.HK
2020-07-31,27.9314,131.3597,103.4283,1.44925845,38.17,801.83,3056587087645.12,盛业,10.95,24595.35,-0.47,06069.HK
2020-08-03,47.1142,172.2957,125.1815,1.45396987,60.43,779.57,3104240545726.43,远大医药,21.93,24458.13,-0.56,00512.HK
2020-08-04,34.287,149.1519,114.8649,1.45739857,46.12,793.88,3161175352536.95,凯盛新能,13.83,24946.63,2.0,01108.HK
2020-08-05,9.38669999999999,127.1727,117.786,1.45833724,23.84,816.16,3201400351767.8,微盟集团,10.6,25102.54,0.62,02013.HK
2020-08-06,7.76339999999999,132.5565,124.7931,1.45911358,22.99,817.01,3208014987257.46,海普瑞,17.25,24930.58,-0.69,09989.HK
2020-08-07,-16.2942,166.0103,182.3045,1.45748416,3.22,836.78,3158417780081.84,电讯盈科,9.13,24531.62,-1.6,00008.HK
2020-08-10,27.0009,157.2075,130.2066,1.46018425,40.55,799.45,3121047233950.14,JS环球生活,27.36,24377.43,-0.63,01691.HK
2020-08-11,5.3152,125.9372,120.622,1.46071577,19.04,820.96,3141064958104.39,海底捞,12.95,24890.68,2.11,06862.HK
2020-08-12,2.6362,137.6477,135.01149999999998,1.46097939,18.98,821.02,3135734126595.17,国泰航空,12.0,25244.02,1.42,00293.HK
2020-08-13,0.6177,93.9184,93.3007,1.46104116,13.29,826.71,3133798042383.55,中国联通,25.6,25230.67,-0.05,00762.HK
2020-08-14,26.5823,100.4969,73.91460000000001,1.46369939,35.48,804.52,3144028230772.67,李宁,8.42,25183.01,-0.19,02331.HK
2020-08-17,26.4586,145.42520000000002,118.9666,1.46634525,39.25,800.75,3174125057740.84,中创智领,17.04,25347.34,0.65,00564.HK
2020-08-18,10.751600000000002,123.1694,112.4178,1.46742041,23.52,816.48,3206668958392.7,中国联通,11.05,25367.38,0.08,00762.HK
2020-08-19,-9.4501,74.3832,83.8333,1.4664754,1.13,838.87,3196964266282.96,华能国际电力股份,11.76,25178.91,-0.74,00902.HK
2020-08-20,3.82190000000001,93.1154,89.29350000000001,1.4668575900000005,17.3,822.7,3166725514077.5,四环医药,4.76,24791.39,-1.54,00460.HK
2020-08-21,16.4975,111.5329,95.0354,1.4685073400000002,27.73,812.27,3185790943517.52,四环医药,17.05,25113.84,1.3,00460.HK
2020-08-24,29.7109,139.4581,109.7472,1.47147843,41.18,798.82,3231134333523.28,中创智领,16.33,25551.58,1.74,00564.HK
2020-08-25,10.3118,116.3653,106.0535,1.47250961,23.21,816.79,3214963138195.76,康师傅控股,12.39,25486.22,-0.26,00322.HK
2020-08-26,12.9881,124.2731,111.285,1.47380842,24.86,815.14,3208393854851.97,东江环保,7.66,25491.79,0.02,00895.HK
2020-08-27,42.5568,163.8989,121.3421,1.4780641,54.82,785.18,3234334282115.63,众安在线,22.86,25281.15,-0.83,06060.HK
2020-08-28,42.6546,157.9468,115.2922,1.4823295600000002,51.96,788.04,3237679810892.17,建滔积层板,19.93,25422.06,0.56,01888.HK
2020-08-31,48.9233,171.8851,122.9618,1.48722189,55.91,784.09,3193963919210.81,比亚迪电子,11.55,25177.05,-0.96,00285.HK
2020-09-01,29.542600000000004,133.2194,103.6768,1.49017615,42.17,797.83,3236312964699.46,比亚迪股份,13.83,25184.85,0.03,01211.HK
2020-09-02,40.2834,156.3271,116.0437,1.49420449,52.46,787.54,3252285618208.83,比亚迪电子,14.01,25120.09,-0.26,00285.HK
2020-09-03,15.5112,126.903,111.3918,1.4957556100000002,28.05,811.95,3219374548369.98,重庆钢铁股份,9.09,25007.6,-0.45,01053.HK
2020-09-04,48.0525,161.3792,113.3267,1.5005608600000002,62.11,777.89,3203698196870.6,中创智领,10.64,24695.45,-1.25,00564.HK
2020-09-07,39.6889,183.7138,144.0249,1.50452975,51.21,788.79,3144311235676.1,信达生物,11.0,24589.65,-0.43,01801.HK
2020-09-08,-18.4668,119.4434,137.9102,1.50268307,-1.3,841.3,3155937218857.06,中石化油服,7.69,24624.34,0.14,01033.HK
2020-09-09,17.3401,101.5577,84.2176,1.50441708,28.75,811.25,3126864116268.91,辽港股份,10.0,24468.93,-0.63,02880.HK
2020-09-10,12.7093,88.0839,75.3746,1.50568801,19.86,820.14,3110025728357.73,上海电气,7.87,24313.54,-0.64,02727.HK
2020-09-11,23.6553,94.1005,70.4452,1.50805354,33.73,806.27,3150876175372.02,福莱特玻璃,14.44,24503.31,0.78,06865.HK
2020-09-14,52.4354,125.0769,72.6415,1.51329708,58.23,781.77,3180961521181.99,招金矿业,13.96,24640.28,0.56,01818.HK
2020-09-15,26.6767,103.1455,76.4688,1.51596475,36.0,804.0,3207357321096.08,华宝国际,12.78,24732.76,0.38,00336.HK
2020-09-16,18.5008,99.4999,80.9991,1.51781483,28.12,811.88,3233269606069.34,雅迪控股,12.35,24725.63,-0.03,01585.HK
2020-09-17,16.5522,95.2951,78.7429,1.51947005,25.4,814.6,3196875581843.75,理文造纸,9.71,24340.85,-1.56,02314.HK
2020-09-18,21.4299,104.4004,82.97049999999999,1.52161304,31.52,808.48,3235193844023.2,第一太平,14.9,24455.41,0.47,00142.HK
2020-09-21,18.6622,99.9476,81.2854,1.52347926,26.61,813.39,3173607756511.6,国联民生,35.85,23950.69,-2.06,01456.HK
2020-09-22,-6.0147,96.6749,102.68959999999998,1.52287779,6.62,833.38,3146747453685.78,ASMPT,6.13,23716.85,-0.98,00522.HK
2020-09-23,16.5878,88.4191,71.8313,1.52453657,25.88,814.12,3158847360162.84,玖龙纸业,13.31,23742.51,0.11,02689.HK
2020-09-24,-1.32530000000001,89.84129999999999,91.1666,1.52440404,9.76,830.24,3082585608345.89,盛业,5.77,23311.07,-1.82,06069.HK
2020-09-25,8.8185,85.9509,77.1324,1.52528589,17.68,822.32,3046793754028.81,东方证券,5.38,23235.42,-0.32,03958.HK
2020-09-28,36.5291,110.4602,73.9311,1.5289388000000002,44.06,795.94,3094921468988.03,敏实集团,12.93,23476.05,1.04,00425.HK
2020-10-09,28.2033,154.8903,126.687,1.5317591299999995,37.71,802.29,3229202749351.43,浙江世宝,8.14,24119.13,-0.31,01057.HK
2020-10-12,74.59649999999999,187.1816,112.5851,1.53921878,79.9,760.1,3317641026643.45,特步国际,17.53,24649.68,2.2,01368.HK
2020-10-14,69.38069999999999,180.5326,111.1519,1.54615685,75.09,764.91,3327465691660.51,安德利果汁,59.74,24667.09,0.07,02218.HK
2020-10-15,37.8372,129.5386,91.7014,1.5499405700000002,45.88,794.12,3273296266719.36,鞍钢股份,13.0,24158.54,-2.06,00347.HK
2020-10-16,43.5527,117.0028,73.4501,1.5542958400000002,49.57,790.43,3332385984240.74,耐世特,15.88,24386.79,0.94,01316.HK
2020-10-19,25.9548,125.4262,99.4714,1.55689132,34.2,805.8,3335215230741.12,高鑫零售,19.17,24542.26,0.64,06808.HK
2020-10-20,11.4168,87.8635,76.4467,1.558033,21.76,818.24,3361017860111.58,凯盛新能,10.69,24569.54,0.11,01108.HK
2020-10-21,27.4222,98.7527,71.3305,1.5607752199999998,33.72,806.28,3385489755947.15,耐世特,13.1,24754.42,0.75,01316.HK
2020-10-22,21.3448,102.4661,81.1213,1.5629097,29.17,810.83,3397356646417.35,JS环球生活,8.18,24786.13,0.13,01691.HK
2020-10-23,36.0611,119.3744,83.3133,1.56651581,42.04,797.96,3395239112015.52,金风科技,9.23,24918.78,0.54,02208.HK
2020-10-27,66.7173,171.7999,105.0826,1.5731875400000002,72.5,767.5,3382142107797.36,赣锋锂业,9.97,24787.19,-0.53,01772.HK
2020-10-28,94.7441,189.953,95.2089,1.58266195,96.82,743.18,3397758018726.33,中集集团,9.2,24708.8,-0.32,02039.HK
2020-10-29,113.14,214.595,101.455,1.59397595,115.09,724.91,3431359334284.5,信义能源,12.7,24586.6,-0.49,03868.HK
2020-10-30,59.2632,185.84,126.5768,1.5999022699999998,64.81,775.19,3382524584559.24,福耀玻璃,14.86,24107.42,-1.95,03606.HK
2020-11-02,70.3444,169.44439999999997,99.1,1.60693671,74.82,765.18,3468388033612.18,凯盛新能,25.22,24460.01,1.46,01108.HK
2020-11-03,73.5848,176.7543,103.1695,1.61429519,77.47,762.53,3524727999044.01,敏华控股,11.09,24939.73,1.96,01999.HK
2020-11-04,77.8878,179.8107,101.9229,1.62208397,82.84,757.16,3561304921770.18,中创智领,12.26,24886.14,-0.21,00564.HK
2020-11-05,16.5146,171.0803,154.5657,1.62373543,31.27,808.73,3705481868513.59,中兴通讯,18.83,25695.92,3.25,00763.HK
2020-11-06,-3.37660000000001,138.47899999999998,141.85559999999998,1.62339777,12.6,827.4,3727447974849.38,TCL电子,12.65,25712.97,0.07,01070.HK
2020-11-09,27.0665,195.5741,168.5076,1.62610442,41.83,798.17,3784872839291.96,中远海发,20.19,26016.17,1.18,02866.HK
2020-11-10,-11.6697,221.6497,233.3194,1.62493745,9.15,830.85,3743116762652.3,中银航空租赁,20.86,26301.48,1.1,02588.HK
2020-11-11,92.6955,300.9168,208.2213,1.634207,99.96,740.04,3677603936962.02,中国铁建,11.69,26226.98,-0.28,01186.HK
2020-11-12,15.9799,147.5452,131.5653,1.63580499,28.9,811.1,3724508956545.14,比亚迪股份,12.74,26169.38,-0.22,01211.HK
2020-11-13,31.937,162.3445,130.4075,1.63899869,43.71,796.29,3759261670325.77,金蝶国际,8.05,26156.86,-0.05,00268.HK
2020-11-16,21.6466,150.36090000000002,128.7143,1.64116335,33.08,806.92,3754198588845.71,伟禄集团,14.29,26381.67,0.86,01196.HK
2020-11-17,-4.8866000000000005,129.1592,134.0458,1.6406746899999998,10.28,829.72,3787519864972.71,特步国际,11.47,26415.09,0.13,01368.HK
2020-11-18,18.014200000000002,123.5255,105.5113,1.64247611,29.3,810.7,3821054456687.18,华宝国际,20.0,26544.29,0.49,00336.HK
2020-11-19,28.1286,122.7754,94.6468,1.64528897,36.58,803.42,3792044502121.98,广汽集团,9.91,26356.97,-0.71,02238.HK
2020-11-20,50.3261,135.5129,85.1868,1.6503215800000002,56.98,783.02,3821117109067.94,先健科技,24.58,26451.54,0.36,01302.HK
2020-11-23,52.1463,201.7371,149.5908,1.65553621,63.56,776.44,3860166250191.65,凯盛新能,16.59,26486.2,0.13,01108.HK
2020-11-24,22.9619,131.6807,108.7188,1.6578324,33.49,806.51,3851420637419.55,天能动力,10.18,26588.2,0.39,00819.HK
2020-11-25,6.9677,169.59509999999997,162.6274,1.6585291699999998,22.95,817.05,3818106530979.12,中石化油服,10.91,26669.75,0.31,01033.HK
2020-11-26,13.6742,118.866,105.1918,1.65989659,25.54,814.46,3874048703952.31,中国软件国际,12.28,26819.45,0.56,00354.HK
2020-11-27,53.10060000000001,148.2106,95.11,1.66520665,59.28,780.72,3909384229915.94,中海物业,11.16,26894.68,0.28,02669.HK
2020-11-30,49.9665,200.8284,150.8619,1.6702032999999998,58.41,781.59,3855279462812.42,远大医药,8.35,26341.49,-2.06,00512.HK
2020-12-01,49.12520000000001,169.93650000000002,120.8113,1.6751158200000005,57.64,782.36,3919736332519.66,中联重科,12.61,26567.68,0.86,01157.HK
2020-12-02,43.920100000000005,180.2452,136.3251,1.67950783,55.79,784.21,3892948720612.64,华虹宏力,6.42,26532.58,-0.13,01347.HK
2020-12-03,30.4247,146.8275,116.4028,1.6825503000000002,40.46,799.54,3917142043262.02,建滔积层板,16.03,26728.5,0.74,01888.HK
2020-12-04,54.9183,165.2056,110.2873,1.68804213,64.08,775.92,3935986266040.19,易鑫集团,23.56,26835.92,0.4,02858.HK
2020-12-07,20.7454,139.9633,119.2179,1.69011667,33.12,806.88,3893571014052.42,中创智领,19.57,26506.85,-1.23,00564.HK
2020-12-08,30.8187,133.20770000000002,102.389,1.69319854,39.75,800.25,3896258517109.88,中创智领,17.96,26304.56,-0.76,00564.HK
2020-12-09,4.3602,118.7157,114.3555,1.69363456,15.42,824.58,3904209656486.19,易鑫集团,9.58,26502.84,0.75,02858.HK
2020-12-10,18.1777,104.6031,86.42540000000001,1.6954523300000002,28.1,811.9,3883621920221.66,中石化油服,22.41,26410.59,-0.35,01033.HK
2020-12-11,0.6972,116.9193,116.2221,1.69552205,14.3,825.7,3907695605047.1,浙江世宝,10.0,26505.87,0.36,01057.HK
2020-12-14,0.97950000000001,146.9656,145.9861,1.69562,16.72,823.28,3905807867797.27,凯盛新能,24.03,26389.52,-0.44,01108.HK
2020-12-15,5.1825,135.86530000000002,130.6828,1.69613825,19.85,820.15,3898772917055.78,中远海控,10.19,26207.29,-0.69,01919.HK
2020-12-16,0.7568,134.2562,133.4994,1.69621393,16.92,823.08,3932824615274.76,天能动力,16.9,26460.29,0.97,00819.HK
2020-12-17,4.1509,122.7101,118.5592,1.69662902,18.41,821.59,3971184342592.48,三生制药,11.05,26678.38,0.82,01530.HK
2020-12-18,-8.55760000000001,123.4544,132.012,1.69577326,9.63,830.37,3964561646320.21,招金矿业,15.35,26498.6,-0.67,01818.HK
2020-12-21,13.6928,164.15189999999998,150.4591,1.69714254,27.86,812.14,3958000174983.18,信义能源,16.11,26306.68,-0.72,03868.HK
2020-12-22,6.8551,138.1455,131.2904,1.69782805,19.88,820.12,3910179793376.97,粤海投资,11.71,26119.25,-0.71,00270.HK
2020-12-23,33.9391,189.0344,155.0953,1.70122196,44.97,795.03,3971590378045.58,福莱特玻璃,15.11,26343.1,0.86,06865.HK
2020-12-24,19.1415,110.8793,91.7378,1.7031361100000002,27.74,812.26,3980632940847.63,KLN,8.43,26386.56,0.16,00636.HK
2020-12-28,84.11489999999999,296.1292,212.0143,1.7115476000000005,89.94,750.06,3967990239015.44,天能动力,17.99,26314.63,-0.27,00819.HK
2020-12-29,72.7885,205.98,133.1915,1.71882645,77.13,762.87,4021961721006.67,第一拖拉机股份,9.12,26568.49,0.96,00038.HK
2020-12-30,58.7812,228.0782,169.297,1.7247045700000003,69.03,770.97,4126504612236.12,东岳集团,14.44,27147.11,2.18,00189.HK
2020-12-31,56.9926,171.40529999999998,114.4127,1.73040383,63.07,776.93,4182168525247.3,凯盛新能,23.64,27231.13,0.31,01108.HK
2021-01-04,134.9515,326.5902,191.6387,1.74389898,137.61,702.39,4235420489413.89,浙江世宝,46.98,27472.81,0.89,01057.HK
2021-01-05,107.4338,313.0928,205.659,1.7546423600000003,114.64,725.36,4275963414308.47,微创医疗,18.61,27649.86,0.64,00853.HK
2021-01-06,123.9585,339.9457,215.9872,1.76703821,130.28,709.72,4356033938663.09,中海物业,25.63,27692.3,0.15,02669.HK
2021-01-07,154.2139,371.8901,217.6762,1.7824596,152.57,687.43,4353377648861.8,龙源电力,14.54,27548.52,-0.52,00916.HK
2021-01-08,134.6156,400.7289,266.11330000000004,1.7959211599999998,165.24,674.76,4451132774754.23,中国旭阳集团,30.32,27878.22,1.2,01907.HK
2021-01-11,194.8594,441.7878,246.9284,1.8154071,189.36,650.64,4493962641572.15,中广核新能源,16.22,27908.22,0.11,01811.HK
2021-01-12,107.5147,342.533,235.0183,1.82615857,117.37,722.63,4576072784900.51,海信家电,22.42,28276.75,1.32,00921.HK
2021-01-13,119.0731,337.585,218.5119,1.83806588,122.6,717.4,4600477709818.77,时代电气,13.99,28235.6,-0.15,03898.HK
2021-01-14,146.3478,346.8096,200.4618,1.85270066,145.22,694.78,4670630036748.41,中远海发,11.69,28496.86,0.93,02866.HK
2021-01-15,134.3323,422.1282,287.7959,1.86613389,140.47,699.53,4689652175224.34,广汽集团,19.49,28573.86,0.27,02238.HK
2021-01-18,229.7064,495.2168,265.5104,1.88910453,225.33,614.67,4822003731898.08,丘钛科技,19.58,28862.77,1.01,01478.HK
2021-01-19,265.9275,628.3131,362.3856,1.91569728,261.32,578.68,4979059309469.6,心动公司,20.63,29642.28,2.7,02400.HK
2021-01-20,202.8783,534.8215,331.9432,1.93598511,206.32,633.68,5111479493100.13,四环医药,43.48,29962.47,1.08,00460.HK
2021-01-21,162.6345,494.1298000000001,331.4953,1.95224856,169.87,670.13,5160497437046.87,四环医药,63.64,29927.76,-0.12,00460.HK
2021-01-22,93.6633,416.1096,322.4463,1.96161489,108.95,731.05,5152940899371.88,颐海国际,15.35,29447.85,-1.6,01579.HK
2021-01-25,192.5534,545.3931,352.8397,1.98087023,200.19,639.81,5347828516787.6,FIT HON TENG,21.67,30159.01,2.41,06088.HK
2021-01-26,139.4735,476.9852,337.5117,1.99481758,141.72,698.28,5216446945387.87,四环医药,28.77,29391.26,-2.55,00460.HK
2021-01-27,235.2998,508.909,273.6092,2.01834756,230.18,609.82,5194233056994.16,汇量科技,17.31,29297.53,-0.32,01860.HK
2021-01-28,102.1856,416.1959,314.0103,2.0285661200000003,113.32,726.68,5051343733599.45,VITASOY INT'L,15.43,28550.77,-2.55,00345.HK
2021-01-29,124.6143,379.8327,255.2184,2.04102755,130.56,709.44,5068976846972.57,心动公司,13.61,28283.71,-0.94,02400.HK
2021-02-01,164.3461,392.2346,227.8885,2.05746216,167.1,672.9,5228689350669.22,绿叶制药,51.67,28892.86,2.15,02186.HK
2021-02-02,173.18900000000002,390.2869,217.0979,2.0747810600000003,169.92,670.08,5358692047681.48,中创智领,20.16,29248.7,1.23,00564.HK
