time,收盘,成交额(亿),成交量(手),开盘,最高,最低
1999-04-08,1202.46,59.06,8185200,1203.02,1205.41,1192.46
1999-04-09,1205.13,73.61,9816358,1203.44,1210.1,1196.74
1999-04-12,1195.33,74.13,10217185,1205.31,1205.67,1193.65
1999-04-13,1178.19,52.87,7360986,1192.14,1193.32,1174.13
1999-04-14,1181.51,40.44,5327962,1176.77,1184.17,1174.26
1999-04-15,1170.61,50.21,7373398,1182.2,1185.59,1168.59
1999-04-16,1166.23,50.29,7265760,1168.9,1175.03,1162.31
1999-04-19,1159.47,48.79,7694340,1164.61,1166.04,1156.6
1999-04-20,1171.6,50.07,10702547,1160.05,1171.6,1159.56
1999-04-21,1144.06,51.26,9526432,1171.94,1173.52,1143.04
1999-04-22,1137.16,52.78,9098430,1137.91,1140.89,1110.64
1999-04-23,1139.99,40.18,6882101,1137.6,1144.77,1135.6
1999-04-26,1112.79,35.49,6051147,1139.64,1140.17,1111.99
1999-04-27,1091.69,32.7,5644691,1108.91,1108.91,1089.75
1999-04-28,1091.08,33.1,4744784,1090.87,1112.29,1087.79
1999-04-29,1116.4,34.1,5171996,1091.05,1116.41,1090.56
1999-04-30,1120.92,27.92,4253888,1116.1,1122.22,1114.17
1999-05-04,1111.75,25.64,4116190,1120.9,1121.91,1108.89
1999-05-05,1116.93,24.3,4390900,1110.93,1116.96,1105.34
1999-05-06,1128.22,31.52,6408001,1116.85,1128.9,1116.63
1999-05-07,1120.73,31.29,5844556,1129.53,1131.49,1117.93
1999-05-10,1071.92,38.69,6894576,1107.36,1107.36,1065.18
1999-05-11,1095.4,25.16,4355407,1072.04,1095.4,1072.04
1999-05-12,1099.99,25.01,3972699,1096.73,1104.8,1092.78
1999-05-13,1088.86,21.96,3669559,1100.85,1101.35,1086.45
1999-05-14,1063.27,28.9,4872968,1087.94,1088.0,1060.5
1999-05-17,1065.55,22.78,3763486,1057.48,1072.16,1047.83
1999-05-18,1059.87,21.63,4014344,1066.51,1075.65,1058.38
1999-05-19,1109.08,42.45,5998670,1058.7,1109.11,1057.72
1999-05-20,1147.7,74.59,10682714,1114.65,1147.72,1113.31
1999-05-21,1168.72,102.5,15725664,1154.8,1170.14,1152.26
1999-05-24,1213.65,145.18,20753841,1173.13,1215.21,1164.89
1999-05-25,1202.88,172.86,28760268,1223.12,1244.84,1198.06
1999-05-26,1236.04,124.68,16224773,1199.22,1236.14,1195.84
1999-05-27,1283.02,184.57,22595435,1247.32,1283.02,1247.32
1999-05-28,1277.15,177.98,31988930,1291.96,1294.64,1260.71
1999-05-31,1279.32,176.62,23491568,1287.07,1303.48,1253.25
1999-06-01,1311.59,141.4,17267709,1283.3,1311.6,1276.11
1999-06-02,1287.93,180.89,22258024,1319.83,1330.27,1287.01
1999-06-03,1268.32,131.59,16675243,1280.47,1286.91,1259.0
1999-06-04,1285.57,118.16,13694202,1271.16,1288.0,1271.16
1999-06-07,1326.51,135.19,15675229,1287.46,1326.61,1285.15
1999-06-08,1333.64,141.05,16211955,1336.03,1341.64,1319.49
1999-06-09,1348.6,132.39,15654796,1334.84,1350.13,1323.98
1999-06-10,1364.34,190.34,24901611,1371.0,1382.07,1353.56
1999-06-11,1370.39,145.86,18858086,1364.27,1376.77,1359.27
1999-06-14,1427.7,184.54,25317212,1382.53,1427.76,1382.53
1999-06-15,1387.59,283.3,37536056,1453.33,1477.14,1366.65
1999-06-16,1460.16,210.33,25225912,1402.34,1460.16,1402.3
1999-06-17,1501.0,294.29,36513474,1483.06,1501.01,1450.2
1999-06-18,1498.91,282.23,36149516,1511.88,1516.12,1480.98
1999-06-21,1546.4,248.49,30725936,1506.82,1546.61,1503.4
1999-06-22,1564.44,238.69,31734958,1551.87,1564.44,1524.49
1999-06-23,1606.5,270.6,30300285,1571.27,1606.5,1566.62
1999-06-24,1654.11,331.25,37749196,1615.63,1654.55,1611.98
1999-06-25,1593.85,443.21,57354741,1665.98,1705.21,1591.07
1999-06-28,1693.16,319.71,41483276,1606.28,1693.16,1606.28
1999-06-29,1739.2,343.0,40209917,1722.73,1742.14,1691.34
1999-06-30,1689.42,380.9,48952197,1755.56,1756.18,1666.01
1999-07-01,1560.78,268.5,31316554,1678.83,1678.83,1540.03
1999-07-02,1613.53,252.0,34411642,1570.56,1620.54,1532.44
1999-07-05,1581.81,191.8,24206932,1627.24,1630.38,1573.73
1999-07-06,1517.25,135.32,17988445,1568.83,1580.23,1504.36
1999-07-07,1568.65,130.46,15735925,1515.16,1568.67,1507.54
1999-07-08,1577.98,135.36,14412226,1579.14,1591.13,1560.43
1999-07-09,1584.75,129.09,13456552,1577.79,1594.57,1563.16
1999-07-12,1559.73,129.12,14106784,1588.38,1589.9,1545.56
1999-07-13,1524.82,96.85,12427237,1547.34,1547.34,1511.43
1999-07-14,1559.52,99.4,11221950,1526.97,1559.66,1526.22
1999-07-15,1549.33,103.44,15985895,1565.04,1567.82,1545.07
1999-07-16,1519.74,100.09,14947690,1547.46,1547.6,1512.78
1999-07-19,1479.07,90.37,12366913,1500.44,1509.99,1473.23
1999-07-20,1574.6,125.57,17321519,1476.02,1574.74,1471.5
1999-07-21,1609.81,227.78,27940669,1586.88,1626.95,1573.7
1999-07-22,1550.73,147.79,17858272,1606.85,1606.85,1548.49
1999-07-23,1585.98,117.33,13309310,1552.24,1597.18,1552.23
1999-07-26,1602.03,108.55,12457632,1592.41,1607.07,1587.37
1999-07-27,1590.71,101.2,11621829,1605.37,1607.04,1580.81
1999-07-28,1597.19,99.44,10704968,1592.45,1609.79,1584.24
1999-07-29,1595.86,83.44,8751040,1610.11,1615.74,1585.83
1999-07-30,1601.45,91.53,14566332,1599.93,1605.27,1587.33
1999-08-02,1616.27,105.26,11668376,1607.06,1622.38,1603.36
1999-08-03,1626.84,107.08,12637703,1622.3,1626.91,1609.12
1999-08-04,1649.12,131.08,15292167,1630.99,1649.25,1630.99
1999-08-05,1653.53,134.3,14629057,1654.52,1658.69,1641.86
1999-08-06,1646.59,162.52,19223051,1655.3,1656.58,1601.84
1999-08-09,1628.83,120.43,13488972,1650.27,1651.63,1624.72
1999-08-10,1602.14,100.61,12448037,1622.96,1623.02,1597.22
1999-08-11,1583.4,76.31,9480544,1598.01,1607.67,1574.71
1999-08-12,1575.64,60.74,7441838,1583.51,1594.88,1566.71
1999-08-13,1571.9,53.05,6689572,1581.23,1591.49,1569.3
1999-08-16,1560.06,55.95,7275443,1568.89,1570.21,1546.83
1999-08-17,1576.4,75.07,8988200,1562.56,1596.15,1562.56
1999-08-18,1581.92,58.23,6828307,1578.26,1582.01,1555.97
1999-08-19,1637.74,135.28,15485425,1587.89,1645.84,1587.87
1999-08-20,1628.93,110.65,11834141,1645.54,1651.17,1627.03
1999-08-23,1644.99,103.93,10653870,1631.43,1645.0,1626.95
1999-08-24,1648.46,110.38,10971072,1650.53,1655.14,1638.96
1999-08-25,1625.76,87.43,9275284,1649.6,1651.09,1618.54
1999-08-26,1638.23,74.16,8246358,1622.16,1638.23,1615.85
1999-08-27,1633.9,76.44,8228820,1642.06,1644.47,1627.25
1999-08-30,1619.03,80.3,8970568,1635.55,1637.31,1614.44
1999-08-31,1627.11,62.65,7365022,1622.87,1630.01,1609.79
1999-09-01,1599.55,60.21,6865879,1627.82,1629.07,1595.96
1999-09-02,1611.95,66.39,8144853,1591.58,1614.1,1572.41
1999-09-03,1587.88,56.3,6916841,1613.3,1614.41,1583.45
1999-09-06,1560.67,42.96,5570446,1577.5,1577.56,1556.83
1999-09-07,1562.79,41.8,4775276,1558.86,1574.64,1556.74
1999-09-08,1571.59,39.01,4265337,1563.62,1581.93,1563.6
1999-09-09,1675.12,160.99,19822856,1590.71,1675.26,1590.7
1999-09-10,1659.92,193.65,19598549,1690.02,1695.64,1656.72
1999-09-13,1670.14,112.78,10911678,1664.51,1671.64,1656.16
1999-09-14,1672.89,103.68,9571429,1675.7,1681.84,1668.12
1999-09-15,1662.8,94.35,10526896,1675.19,1679.13,1657.78
1999-09-16,1645.51,75.65,7339602,1662.46,1664.96,1643.98
1999-09-17,1648.55,67.46,7095808,1644.8,1662.16,1636.47
1999-09-20,1633.83,51.15,5447002,1649.12,1651.53,1628.89
1999-09-21,1625.58,42.53,4761264,1630.02,1630.26,1617.81
1999-09-22,1617.05,38.3,4022117,1625.16,1632.41,1613.58
1999-09-23,1604.2,45.84,5508701,1618.76,1622.66,1597.11
1999-09-24,1619.32,40.97,4501580,1609.82,1631.39,1609.82
1999-09-27,1602.15,43.32,4168794,1624.45,1629.19,1598.7
1999-09-28,1591.43,38.95,4124900,1602.79,1606.02,1586.54
1999-09-29,1584.95,39.94,4780267,1593.71,1608.6,1580.99
1999-09-30,1570.7,42.22,4577678,1588.98,1595.0,1567.72
1999-10-08,1534.51,26.28,3337805,1568.23,1568.37,1531.79
1999-10-11,1522.48,27.96,3358108,1529.22,1538.34,1516.62
1999-10-12,1537.79,22.24,2353989,1526.44,1538.27,1526.44
1999-10-13,1507.42,25.76,3634152,1540.59,1544.44,1504.38
1999-10-14,1508.72,29.15,4040823,1504.49,1535.24,1494.94
1999-10-15,1543.79,45.48,5679380,1515.9,1550.7,1515.9
1999-10-18,1501.66,40.77,5623216,1547.26,1549.36,1499.46
1999-10-19,1470.9,35.19,4872419,1493.47,1493.48,1468.09
1999-10-20,1485.82,31.41,4328329,1469.28,1490.75,1463.42
1999-10-21,1458.53,37.24,4810106,1486.92,1488.0,1452.7
1999-10-22,1497.46,57.4,7924789,1457.63,1512.93,1457.49
1999-10-25,1468.26,34.7,5245082,1499.13,1499.38,1465.13
1999-10-26,1482.66,42.78,7769902,1467.52,1496.45,1467.5
1999-10-27,1536.82,85.52,16414165,1509.64,1537.3,1504.99
1999-10-28,1514.52,70.85,13703470,1541.28,1542.04,1507.79
1999-10-29,1504.56,53.66,8871722,1515.18,1520.47,1494.7
1999-11-01,1493.09,39.32,6440549,1501.73,1506.99,1488.23
1999-11-02,1487.46,33.15,4658188,1491.75,1499.87,1481.56
1999-11-03,1475.68,32.66,5065757,1488.36,1492.3,1472.73
1999-11-04,1464.82,36.4,6212656,1474.13,1474.13,1457.14
1999-11-05,1465.23,34.41,6192165,1464.6,1478.82,1460.67
1999-11-08,1471.37,28.6,5022025,1464.49,1477.13,1458.65
1999-11-09,1464.03,27.85,4628570,1474.0,1479.83,1461.48
1999-11-10,1450.15,39.16,7094153,1463.68,1463.73,1436.74
1999-11-11,1443.9,36.49,4885212,1449.62,1459.44,1440.98
1999-11-12,1450.32,28.04,3621555,1446.26,1452.93,1444.12
1999-11-15,1451.53,37.89,8253154,1451.54,1454.08,1436.68
1999-11-16,1431.31,53.7,8417340,1463.33,1469.59,1428.74
1999-11-17,1462.79,42.14,6602097,1429.71,1462.84,1427.35
1999-11-18,1482.45,73.82,10238504,1466.48,1498.08,1454.46
1999-11-19,1468.47,44.1,5855660,1485.05,1489.89,1466.34
1999-11-22,1464.58,39.32,6229412,1468.21,1468.94,1457.6
1999-11-23,1466.43,30.98,4234949,1464.93,1471.91,1461.38
1999-11-24,1454.57,27.9,4255831,1466.09,1467.84,1451.03
1999-11-25,1444.24,28.14,4153552,1451.87,1451.89,1439.94
1999-11-26,1444.51,33.74,7167874,1443.44,1449.03,1441.51
1999-11-29,1435.46,32.12,5267468,1444.01,1444.58,1432.95
1999-11-30,1434.97,29.37,4950606,1433.89,1439.6,1429.55
1999-12-01,1447.11,32.85,5024322,1434.97,1447.68,1432.94
1999-12-02,1435.83,36.69,5352969,1446.68,1447.8,1433.53
1999-12-03,1437.23,33.46,4541284,1436.02,1440.54,1430.66
1999-12-06,1426.99,34.77,5137921,1436.8,1437.18,1422.72
1999-12-07,1428.26,32.42,4684736,1426.68,1438.03,1424.76
1999-12-08,1424.84,35.29,4735965,1428.77,1430.97,1422.04
1999-12-09,1416.72,31.69,4620680,1424.91,1424.91,1413.62
1999-12-10,1428.93,37.72,4823105,1416.37,1429.01,1413.45
1999-12-13,1417.1,40.35,5066815,1429.19,1430.4,1415.28
1999-12-14,1422.26,33.56,4567619,1415.71,1422.35,1411.06
1999-12-15,1451.05,75.03,10978184,1423.76,1461.89,1423.74
1999-12-16,1434.86,45.2,6084390,1451.72,1451.94,1432.83
1999-12-17,1419.55,40.64,5145774,1434.63,1438.22,1416.74
1999-12-21,1395.49,35.14,5707175,1416.5,1416.5,1388.05
1999-12-22,1387.51,36.76,4963321,1393.82,1397.16,1383.56
1999-12-23,1369.46,35.87,5139324,1386.79,1387.19,1364.92
1999-12-24,1355.36,30.22,4315534,1367.68,1375.92,1352.1
1999-12-27,1345.35,35.17,5144927,1353.52,1359.07,1341.05
1999-12-28,1348.82,32.42,4912268,1346.45,1368.24,1342.94
1999-12-29,1356.92,35.15,5069751,1350.26,1358.14,1341.93
1999-12-30,1366.58,25.92,4029723,1357.81,1366.67,1357.81
2000-01-04,1406.37,58.02,9044290,1368.69,1407.51,1361.21
2000-01-05,1409.68,86.54,10597824,1407.82,1433.78,1398.32
2000-01-06,1463.94,102.4,13519870,1406.03,1463.95,1400.25
2000-01-07,1516.6,220.11,34600184,1477.15,1522.82,1477.15
2000-01-10,1545.11,209.34,31344148,1531.71,1546.72,1506.4
2000-01-11,1479.78,170.13,21964456,1547.67,1547.7,1468.75
2000-01-12,1438.02,133.61,15248482,1473.76,1489.28,1434.99
2000-01-13,1424.44,77.98,8625944,1437.45,1444.06,1418.81
2000-01-14,1408.84,65.61,7496903,1426.22,1433.47,1401.7
2000-01-17,1433.33,66.17,7817975,1408.98,1433.38,1402.66
2000-01-18,1426.62,73.26,7919170,1436.88,1443.59,1421.64
2000-01-19,1440.72,68.49,8062128,1425.87,1443.67,1425.14
2000-01-20,1466.86,92.82,10210153,1443.09,1466.9,1443.09
2000-01-21,1465.08,143.71,15215153,1471.9,1476.45,1458.92
2000-01-24,1477.34,153.58,16314918,1465.85,1477.41,1449.47
2000-01-25,1476.5,135.0,13755612,1483.03,1490.46,1467.43
2000-01-26,1481.11,99.96,10504760,1477.29,1482.46,1469.98
2000-01-27,1506.76,169.5,19071114,1490.44,1506.92,1485.23
2000-01-28,1534.99,225.52,29450867,1514.55,1536.34,1510.74
2000-02-14,1673.94,265.88,43645603,1591.44,1674.13,1587.81
2000-02-15,1670.67,389.36,52609049,1709.22,1746.44,1663.0
2000-02-16,1693.1,360.14,37505374,1674.93,1695.88,1649.69
2000-02-17,1640.64,499.15,51469905,1734.26,1770.88,1615.62
2000-02-18,1668.09,269.95,26813271,1623.96,1668.16,1583.58
2000-02-21,1677.13,338.54,31115033,1681.36,1697.01,1652.47
2000-02-22,1632.29,270.89,24350054,1681.29,1687.51,1627.46
2000-02-23,1594.93,194.24,19271226,1618.0,1630.54,1586.63
2000-02-24,1634.3,152.76,14011418,1593.94,1634.32,1593.92
2000-02-25,1631.57,191.56,17118013,1639.91,1650.36,1618.17
2000-02-28,1704.85,258.38,26167362,1639.79,1704.88,1639.69
2000-02-29,1714.57,332.91,28762816,1728.13,1733.14,1678.35
2000-03-01,1697.74,247.32,22564661,1720.59,1721.14,1692.5
2000-03-02,1713.01,213.04,19874091,1697.56,1721.59,1682.53
2000-03-03,1738.02,268.35,24914624,1728.35,1750.64,1721.7
2000-03-06,1681.08,277.78,26582763,1756.31,1762.82,1678.74
2000-03-07,1694.79,172.65,17756907,1661.94,1694.88,1654.44
2000-03-08,1726.03,182.91,19857844,1699.46,1726.04,1690.11
2000-03-09,1732.34,193.02,18013538,1734.76,1741.22,1714.92
2000-03-10,1705.04,170.09,15985134,1731.94,1743.13,1701.79
2000-03-13,1728.87,143.69,19879550,1706.76,1729.0,1706.34
2000-03-14,1685.34,199.48,22928494,1690.65,1700.37,1636.89
2000-03-15,1681.47,164.41,16817441,1680.29,1695.16,1676.54
2000-03-16,1607.52,148.52,19861822,1671.09,1671.17,1596.07
2000-03-17,1658.6,146.16,15382209,1602.36,1661.97,1602.33
2000-03-20,1699.24,179.33,18199568,1646.31,1699.28,1641.76
2000-03-21,1710.32,179.99,16424512,1704.08,1713.2,1692.68
2000-03-22,1720.44,172.79,14694759,1713.24,1726.59,1711.15
2000-03-23,1747.24,179.2,16766899,1724.18,1747.28,1711.4
2000-03-24,1730.49,233.03,22089579,1761.44,1770.26,1729.48
2000-03-27,1775.91,207.45,19949514,1736.69,1776.02,1736.69
2000-03-28,1791.44,231.35,24506204,1788.82,1799.95,1774.48
2000-03-29,1788.8,202.61,23100313,1797.88,1803.82,1763.62
2000-03-30,1810.98,201.14,29391191,1793.67,1811.06,1790.84
2000-03-31,1800.22,197.58,23446156,1810.55,1810.89,1780.41
2000-04-03,1801.0,187.59,18877290,1799.57,1816.86,1798.25
2000-04-04,1760.69,157.17,17136669,1795.16,1795.16,1755.98
2000-04-05,1771.19,128.18,13615066,1756.3,1776.71,1746.3
2000-04-06,1809.14,149.93,15012890,1775.78,1809.16,1775.67
2000-04-07,1819.89,161.04,16088039,1816.78,1822.61,1807.54
2000-04-10,1826.06,166.13,16815719,1826.61,1831.85,1815.99
2000-04-11,1821.17,147.4,14254196,1826.4,1828.05,1812.0
2000-04-12,1807.32,131.73,13655183,1822.39,1823.83,1785.32
2000-04-13,1831.54,153.59,16558799,1807.83,1832.08,1807.71
2000-04-14,1833.66,172.21,17911953,1835.86,1840.18,1820.67
2000-04-17,1795.05,187.59,19850897,1829.61,1829.92,1778.87
2000-04-18,1813.49,129.89,13221098,1794.33,1813.57,1779.29
2000-04-19,1828.71,136.33,12799133,1819.08,1831.57,1817.21
2000-04-20,1847.02,170.26,16560825,1831.65,1847.51,1831.48
2000-04-21,1841.06,175.35,16256448,1851.3,1858.26,1834.84
2000-04-24,1837.39,160.95,16178268,1844.69,1848.97,1827.16
2000-04-25,1833.46,113.35,10783906,1838.05,1841.86,1815.63
2000-04-26,1832.77,108.28,10173935,1835.66,1842.88,1826.39
2000-04-27,1806.83,126.01,12339285,1835.6,1840.57,1803.57
2000-04-28,1836.32,117.04,10980143,1805.5,1836.32,1797.71
2000-05-08,1836.63,96.45,8967010,1848.17,1852.9,1828.09
2000-05-09,1806.63,97.01,9134938,1838.99,1839.28,1799.82
2000-05-10,1752.68,88.19,9462746,1801.42,1801.64,1750.01
2000-05-11,1724.04,83.88,8442942,1750.85,1762.12,1718.89
2000-05-12,1720.6,73.46,7408684,1725.86,1740.95,1715.05
2000-05-15,1704.58,68.69,7101224,1722.63,1726.72,1695.53
2000-05-16,1724.53,54.63,5342259,1706.72,1725.9,1706.72
2000-05-17,1725.39,55.13,5269118,1727.42,1736.27,1722.71
2000-05-18,1758.53,81.5,8362398,1725.6,1758.54,1719.84
2000-05-19,1777.82,103.87,9560524,1761.79,1777.98,1754.88
2000-05-22,1824.73,156.29,14728508,1785.89,1830.92,1783.3
2000-05-23,1832.07,128.12,12480706,1834.43,1836.99,1811.57
2000-05-24,1855.49,166.65,15879331,1835.56,1861.48,1831.84
2000-05-25,1880.7,186.53,16815655,1866.56,1880.71,1860.77
2000-05-26,1879.61,190.22,20708712,1885.75,1890.68,1860.91
2000-05-29,1898.74,192.25,18066882,1885.54,1900.67,1882.74
2000-05-30,1877.47,172.31,16566748,1903.53,1908.3,1868.61
2000-05-31,1894.55,165.78,15813671,1875.46,1894.58,1869.33
2000-06-01,1903.48,156.48,14676789,1900.53,1906.81,1889.99
2000-06-02,1916.25,178.04,17852167,1906.16,1916.25,1897.71
2000-06-05,1899.09,226.24,29259320,1921.96,1930.33,1889.81
2000-06-06,1925.54,166.45,17222635,1898.59,1925.55,1891.66
2000-06-07,1935.03,161.43,15605297,1934.37,1940.22,1921.38
2000-06-08,1925.2,156.59,16382650,1937.19,1938.55,1913.36
2000-06-09,1900.78,146.97,15004190,1926.15,1929.94,1896.06
2000-06-12,1912.55,127.18,12064371,1896.42,1912.58,1884.61
2000-06-13,1938.67,141.96,14443010,1918.19,1938.67,1917.19
2000-06-14,1932.29,162.52,16173320,1944.44,1949.17,1929.7
2000-06-15,1942.28,144.31,14310931,1933.05,1942.32,1925.91
2000-06-16,1926.94,150.55,15089056,1945.69,1947.46,1919.4
2000-06-19,1915.2,123.02,12184016,1924.69,1926.98,1910.46
2000-06-20,1895.34,100.04,10395531,1913.07,1913.07,1888.08
2000-06-21,1913.13,89.47,8360026,1894.77,1913.14,1894.63
2000-06-22,1913.9,98.2,9098351,1918.16,1921.14,1906.3
2000-06-23,1939.62,130.35,12007681,1915.3,1939.63,1913.65
2000-06-26,1948.63,143.78,14076976,1946.69,1953.33,1943.24
2000-06-27,1942.89,118.41,11988234,1949.77,1952.45,1938.13
2000-06-28,1947.48,123.05,11250772,1943.98,1953.06,1940.05
2000-06-29,1937.26,125.24,11932661,1949.84,1951.12,1924.47
2000-06-30,1928.1,129.27,12487160,1937.84,1941.4,1924.96
2000-07-03,1895.63,126.5,15792124,1917.44,1917.44,1890.52
2000-07-04,1907.93,94.42,14444331,1891.2,1907.94,1888.24
2000-07-05,1909.18,88.23,13046785,1910.42,1918.9,1904.46
2000-07-06,1902.55,91.94,9944768,1909.23,1910.05,1896.65
2000-07-07,1932.79,110.71,11695005,1904.08,1932.82,1904.08
2000-07-10,1948.02,143.61,14532382,1938.84,1948.06,1932.95
2000-07-11,1960.54,146.94,14459863,1952.25,1960.59,1947.66
2000-07-12,1973.37,151.5,13941935,1965.23,1974.41,1960.34
2000-07-13,1979.2,197.22,18182904,1978.55,1984.06,1963.55
2000-07-14,1987.19,167.4,16215860,1981.77,1987.22,1972.62
2000-07-17,1982.47,159.4,15876757,1992.89,1997.93,1980.22
2000-07-18,1993.98,121.05,17580019,1982.49,1993.99,1981.73
2000-07-19,1998.42,149.67,29161024,2000.33,2004.46,1987.42
2000-07-20,1991.56,139.47,17396852,1999.08,2003.8,1979.87
2000-07-21,1996.33,112.05,11750944,1994.42,1998.34,1991.83
2000-07-24,1989.23,117.0,11914178,1998.24,1999.9,1982.88
2000-07-25,1996.57,113.51,11303713,1990.14,1997.84,1989.08
2000-07-26,2012.31,123.32,15200317,1999.44,2012.39,1999.4
2000-07-27,2012.35,153.02,17430557,2017.45,2024.99,2004.54
2000-07-28,2012.79,138.12,14974699,2014.11,2016.94,2006.17
2000-07-31,2023.53,159.02,17216090,2016.14,2023.56,2008.63
2000-08-01,2028.15,127.51,21189153,2027.01,2031.92,2023.45
2000-08-02,2030.68,129.53,23999892,2030.78,2033.19,2018.48
2000-08-03,2036.3,140.71,18375342,2032.93,2038.65,2030.1
2000-08-04,2026.36,155.26,19626448,2037.46,2041.28,2013.45
2000-08-07,2039.41,135.72,13755358,2025.18,2039.41,2017.9
2000-08-08,2049.91,138.7,13785265,2042.74,2050.07,2040.78
2000-08-09,2061.18,163.03,16374167,2051.65,2061.28,2048.49
2000-08-10,2065.94,184.85,17379584,2065.3,2067.74,2053.86
2000-08-11,2062.66,159.41,15340174,2067.78,2070.29,2055.2
2000-08-14,2076.3,143.33,15202199,2065.93,2076.32,2065.93
2000-08-15,2076.82,131.71,13494223,2079.06,2082.73,2066.16
2000-08-16,2083.46,140.47,15434219,2078.48,2083.46,2072.98
2000-08-17,2091.58,141.26,13945559,2086.8,2092.32,2086.55
2000-08-18,2090.18,132.3,12574489,2093.63,2097.31,2086.75
2000-08-21,2108.69,167.8,15876558,2095.37,2108.87,2093.41
2000-08-22,2074.7,160.98,16069657,2112.01,2114.52,2074.52
2000-08-23,2057.91,239.52,26412661,2064.04,2080.14,1980.34
2000-08-24,2071.16,175.21,17246856,2058.52,2073.94,2043.2
2000-08-25,2086.7,137.7,12290483,2073.71,2086.72,2066.32
2000-08-28,2100.58,148.3,13832498,2092.12,2100.7,2085.6
2000-08-29,2105.47,138.96,14521685,2103.03,2105.63,2094.6
2000-08-30,2076.14,142.3,13380507,2107.01,2108.09,2075.16
2000-08-31,2021.19,146.25,16110624,2062.83,2064.76,2019.44
2000-09-01,1999.85,123.99,12795554,2009.15,2026.35,1997.71
2000-09-04,2010.6,98.52,9840289,1994.88,2010.6,1981.22
2000-09-05,1963.79,92.62,9851131,2015.06,2020.84,1959.59
2000-09-06,1925.9,93.46,11017267,1955.49,1964.26,1923.59
2000-09-07,1950.66,79.01,8466657,1929.29,1963.22,1929.29
2000-09-08,1959.31,73.72,7223218,1955.15,1963.89,1945.91
2000-09-11,1972.04,75.17,7355435,1963.27,1972.07,1956.07
2000-09-12,1979.09,70.87,6688864,1975.41,1979.32,1965.4
2000-09-13,1988.93,80.88,8889416,1980.52,1995.31,1975.12
2000-09-14,1979.5,66.89,6467591,1989.97,1992.36,1973.02
2000-09-15,1978.43,63.55,6331164,1978.03,1978.46,1966.87
2000-09-18,1946.75,65.92,6892538,1979.53,1981.12,1946.17
2000-09-19,1903.15,82.36,9195399,1937.31,1937.36,1895.49
2000-09-20,1922.28,67.71,7043396,1902.91,1922.29,1892.27
2000-09-21,1907.3,66.12,6394554,1924.83,1927.51,1905.65
2000-09-22,1891.98,66.64,6683124,1904.57,1904.57,1888.09
2000-09-25,1875.91,47.96,4759702,1889.9,1896.71,1874.21
2000-09-26,1887.82,47.38,4358292,1878.31,1890.67,1878.05
2000-09-27,1914.08,44.03,4327159,1889.87,1914.1,1889.87
2000-09-28,1889.28,52.66,5049919,1915.49,1917.06,1886.94
2000-09-29,1910.16,52.7,4682326,1888.2,1910.48,1888.07
2000-10-09,1915.35,58.33,5166776,1912.07,1915.49,1897.23
2000-10-10,1942.14,71.83,6677506,1917.89,1942.17,1917.68
2000-10-11,1933.72,78.48,7252889,1944.24,1948.01,1931.46
2000-10-12,1926.32,78.21,7226056,1933.14,1933.32,1918.46
2000-10-13,1918.15,74.92,6642719,1927.35,1932.31,1911.35
2000-10-16,1902.8,62.61,6085036,1917.44,1917.55,1897.9
2000-10-17,1909.49,47.7,4174936,1902.07,1909.49,1896.94
2000-10-18,1922.84,78.64,5755032,1911.7,1922.85,1911.7
2000-10-19,1913.42,61.41,5965058,1925.21,1927.36,1911.18
2000-10-20,1947.45,100.31,9387661,1913.16,1947.46,1912.37
2000-10-23,1958.93,98.18,8577974,1952.95,1960.86,1945.67
2000-10-24,1956.34,74.83,6357283,1960.36,1962.13,1945.52
2000-10-25,1977.25,117.48,11506544,1957.37,1978.99,1957.31
2000-10-26,1967.67,90.4,10652764,1979.29,1980.62,1962.2
2000-10-27,1967.4,81.84,9037111,1968.17,1971.78,1957.74
2000-10-30,1973.57,96.61,9939449,1967.65,1974.24,1962.81
2000-10-31,1961.28,82.28,9090422,1974.52,1979.99,1956.41
2000-11-01,1977.36,85.29,8501940,1961.08,1977.37,1959.72
2000-11-02,1984.26,91.37,8933851,1981.76,1992.85,1980.88
2000-11-03,1981.63,77.79,9320818,1984.98,1989.1,1977.21
2000-11-06,1991.17,93.23,9996819,1983.07,1992.87,1982.75
2000-11-07,1997.07,75.95,7898747,1993.45,1997.07,1990.05
2000-11-08,2012.9,89.59,9254272,1999.15,2012.98,1998.34
2000-11-09,2032.48,136.78,14051628,2016.22,2032.51,2014.83
2000-11-10,2047.45,162.78,13965900,2037.08,2051.34,2033.62
2000-11-13,2070.78,159.14,14408777,2054.47,2071.68,2053.44
2000-11-14,2085.11,146.83,12448777,2072.79,2085.11,2055.21
2000-11-15,2081.9,147.46,13334267,2087.27,2092.65,2074.37
2000-11-16,2095.98,144.23,12821820,2081.13,2096.04,2080.6
2000-11-17,2093.23,134.03,11801326,2098.88,2104.69,2084.89
2000-11-20,2101.38,138.32,13102959,2092.59,2101.39,2078.27
2000-11-21,2097.98,124.55,12479719,2104.06,2112.91,2095.58
2000-11-22,2113.3,125.01,12146707,2097.28,2113.34,2091.62
2000-11-23,2119.43,145.51,12492077,2119.15,2125.72,2109.21
2000-11-24,2053.37,171.77,16497561,2119.01,2125.4,2045.51
2000-11-27,2049.67,117.88,10587826,2041.15,2062.8,2031.93
